NU_INSCRICAO,NU_NOTA_MT
2bf1e3cfb43778286f4b43c4e1623b4ed5fa2d00,429.4
7f0e7b3bda0941ef1862a12cdeb7320f4e11bba9,379.275
9a40ea9a985309c004b97d695bdec0005ec0e34a,485.18
85615335c72589bd0172d257b352b1c4708660eb,461.7700000000001
0a0a040855f52d4ae73d3ecb7ea397c9c8b9c6e7,451.37
fa883407d61fec85d241503f3ab570c000a1b2db,504.5
a10efd91e30aef4700b875a2aa7758834913312a,421.0849999999999
cb6093db7de64440b441bced08f3e0cd07f65ea8,462.19500000000005
9633c263d32bd988f14096eabc30610389b0627d,425.745
7cac92147c231453d98ad465b2c4a8bd28efd7f8,563.9649999999999
ab58b4c5ab94887088e6d8616e04317fd31b46e3,574.8799999999999
c869448fb5b9ea47f647ea8005fd936725a048df,471.73000000000013
d3b6fda859d86b1c0dfc09cd748af1efc74065db,439.81499999999994
6f16236c5b24ac28b437cccd59e50edf8425813d,467.71000000000004
9b5386e595946817e6da09aa3d7087d9af4178c5,456.785
84323b71b3e94e9d38eff397d31288fadf0077db,514.4799999999999
f9f97be65995f788162d8315c36d620456363008,455.77
e0d95e457fb3e5df429c4818790d1c4a7b725868,492.34000000000003
4869c5203186da06b9facfc84abe6277cf60667b,430.64
c753aaec0115451ad117c6323c1185c3711dabe5,456.54499999999996
82414f56f360e219a988a32179e60d88dc2a6527,420.4700000000001
c4ac1a474728dfc62cbae6681c6b650d7c0c924c,403.995
ba7d6e94b21cf77c9356886ce4ceecf1937652dc,534.75
5bcefda8a8272b106c13a2d20bfad5d0c565abee,493.88500000000005
e66d155dd9930075cc70d80593a7c3ec0d8462a4,540.6699999999998
5d65e9ed84c9503381ea9667fc99e5df6297e0b8,659.8749999999999
126e3fc79a293d38a5964e746d127a930263a3db,417.225
a4a26cde436605f327f4a83adb87421a01bdcec4,445.86499999999995
726a8dff53b03903c15bdedb253c7cc2d607b941,525.8000000000001
d93eae3e2c6f8b00eaec57bb29f526524051d033,417.395
0ce55320384c07cfa81d4f30ce0d5f9bc969f3bb,674.65
4ab7ae64aad9deacdc692450c4f88826ce5c2ba9,432.89
4a4ab9301a90def2ad3dde2468dd99b248db0bed,453.65500000000003
844e3e0bca6eb04e4be39381e16637393b37cb6e,431.5249999999999
562e0be4d49958983b49e77000aff3d4c449abb4,392.74
61155e85319a27f74cd183e2f0bf47247ed4d576,510.81000000000006
a4bc0d3cc7edc00194e21544dcabff472757cc91,559.315
ce547434a88c63905076ee38b1f4397873f69f20,398.95500000000004
36f4cb4aab51be32fe82dd472b22b6afd3640cfb,566.7249999999999
2c3e48de9bbdbafb49dc54c6a960b8bcf2ab2c6b,395.8450000000001
e7c77a2a5b3078f88f0a81ff6dbb02bf2c44f08b,401.185
3ca6347d41bfbf4204b59086ac3dd43739cd576e,464.735
5048b09c39fb52662d335b97e2544b88e9a92eef,469.36500000000007
ae6c50f70e80b080e35c3a1c23be89ec2cc3c208,486.7050000000001
14c5239ae91ba16015642f25984d7f57a02697a1,429.995
9eff25e9e6a719d6ae4e039366f5f7885fd57c7a,450.69000000000005
e79996f0893aec1d3e7095aa3f00b34bca31fe84,435.62999999999994
6b7d28480195ae377e7116213aa0089d9a0995e2,450.035
a44671448ef85cb40ebd20732b5c92eeb96a7ff1,417.5750000000001
d121ba05db40e4a7ec1f8ee5140a6741eacdfa0d,568.485
70a357d9d8607f064981d8e38f5ec62c9915afb8,556.115
cd2034b4d3be8ece12fdb3bcb723ed8dc7d84e55,482.195
c105d45f36d1710e761ef35171c6e0b93d28c7ea,409.5
bfaf1cda0b828ceed6899354a8380dfc1425f1a4,548.71
5ee973233d3b2c539c826b43b78ec1b5f5840f08,533.295
31eb377d7afffa2ab6c04b36a18b111e69da9155,445.38
b547c6aea174382412cf6481827dfd8f26fc2e1b,499.66999999999996
8dc39ce43533987b1865703ad66ea087669923af,585.675
a6fec1f8773ba19000f5a316d4bc0cacf1a3ad51,721.9100000000001
2f5ddd2eccdad40f07036aac5263054eb1f05c9e,388.475
5de642276a67326bda40eecc986314eec59dd821,587.365
794b0d35e609fcf9fe4f5212be47059fadc436c4,440.05
75572cb890372e12a79f280c13558eb4896dd3c2,418.125
04cfb620b1eb06630e0d862b68be99db24ef590b,438.41499999999996
2878b3fb628b51be16e5e2c4cf1302c45c305c70,424.445
5c705252ee21b9ff119b2b12b6640837b3988c2f,411.56499999999994
e1289a71cb576242182a92fc12350bb8ddb815c6,446.375
b5dbdb4d7747a53958de12e38b50bdf742e44eb5,817.57
7a4af6bf3d3098a068b6094e3af6901fa2559195,513.2800000000001
8ef569044b4ad923c3dc8ba443b1edd734a8658d,432.62999999999994
eb2b82bc6db654a9c85b964b307e957022c143cf,410.57
ad3508af3f8624b3c33134fe64d3f6a005521f89,524.3349999999999
ea9c5e2c29219ae6421273d19fd03e4dc1ad2cca,493.325
f77c8e51d7c34e68079d11274dd2a0f0ff8187ab,398.39
2739eb1299b8d443a184057aa38daed5dd19bc50,453.16499999999996
7fe6d2dbd3248b2f78311cc999b8499ae3251493,439.40500000000003
12e7e1bfc8bda57a88719da4941811634781e72f,412.075
d9b1c88212d0d213b10615b70bce6eeb4c40f7b4,416.7700000000001
d5f9d8726f85a0e3e728a217f93035918648d315,711.91
77ed3bf197ef4d58770701128341fe97a7a98513,563.8900000000001
a191f5f6665a24cec34450aff3c69f68c0e0579d,655.865
9afdfe6c386e81e45555a0852401a0d5c870d41d,449.23999999999995
c82b7dd05c036612d1e9ce5ace9bf1965b3d26c4,461.25999999999993
a6e4330a34bc6a6c87c7ffacaeac917dba885db5,456.145
d6c5d0cca590548cbb111958b8995a1fc6d89d7f,652.42
ab61b9ffa2788582136df0991db3ee2d69d0d9a9,387.98
b4d25b1cf44a7745a79faeea9a05723135d83bbf,478.98
7b74c36d4bf559c5e934752d268ea03d8a124125,565.45
b384d4fd5e6f6ea82e01831539d16a9fa8f91cb5,491.925
728d4f7e0de8aedb110fca556c3f420baf4aba76,609.745
8e2554c9abe788b651643eaaca9be85cfcddbaa1,518.1750000000001
33d6bf2d7496984d704a5bd9664bd48df172c074,456.09499999999997
f36b2a93b81ab7ed145bd055f1f234060fa0bcb5,420.13499999999993
c77c815f9d63cbd95e09f5f89ff9ef2763939abb,494.86
6eb5f586dd24e6c60096ae8586f866841e8f4791,401.39
2cc6e2ca077b6682d4d7f8ec4802c93832109fba,513.88
8aa9f2cfbd4c9c5ea033447e0ef610258faa3574,419.875
d95cc0b79ec9edb1febd3f457e4d4c0ef13ec56e,418.495
60da8c3cda54a349b059a0a0ebcddf108242ef76,567.1299999999999
0e6722ba4847f0521eb339ddf71ceba0a922af00,484.75
a2f88229222b89bde44a5b6aed6105b0850ac7d4,421.64
fcf940ac1972db6a992f1b35af6e6939eb62b682,409.605
baea4c310ad48f89035e5a677c2407345b8353f4,398.39
1272cb22998d24c1de9b43a4bd8465300b6750f0,405.93500000000006
968e2e7008b092d66026135f3c1ad7b6f95768fa,386.875
4a77bec36c230119e16e282758ba9f3f18cec0fc,868.1200000000001
22614a53d7e910e6c98a974d6c9be4d314e74462,412.50999999999993
d82c597039c477b40278be2031cef88a2a761af6,594.17
5312f0c3c82cb02cfcbaa0fc1f9ca301a8537afb,495.00499999999994
f520745063d848447769542cce26695db6afe6b5,447.45500000000004
251bf22232ba2e8e2770231ad11f747bc3b29c0a,419.4
e4105ca257ca4ac4b72de56a6868470763be85b3,467.05
6f21c64bbe0cd15e83ee8885e2f296091aabc1e7,583.0800000000002
1e1c8bedbf49f0027adcd50e1099d5809b007b65,437.61
8f941e3afbcdda462cf0ddde37dc2ca0a3f3b715,400.2
d4a6f040ed7cafd0ec70ef83181afa59b7b5ecc5,634.0849999999999
529ecea85d3a3016381a3025d926547af7f6bdee,540.605
ff7d1df6f7d3bc71985c64434ebb3a4d337e136d,446.25
92c3f3a7c49512b4048ce89aa920c83dac79f295,416.175
c7a6926f982c19e300038bfe47e50ed99c2259fd,440.9599999999999
4200581790d7690f548380f340ebe97db91a84ff,471.36
1c727935207067dc1f29aac3cabe8400f4afe3a6,488.8450000000001
797b225cc39780d3dae2be517650d6abf1b1b20b,416.645
094ab89bf55fe688a34a8f6189d20b3a0e8ce9bc,588.025
58607003fb323006c267291a8c360bbb627d2724,458.24500000000006
7cf2bddc56655ff41b19bbff9456cec3d3488775,456.34
9ea7b75d91aa1e25a4a6ed86531e9b0d1979b193,461.08000000000004
b47e73c67cfccac8b6c39ccfa515d91b002c9419,417.025
19f865b42f5baf80dd24199e39d4a625ad169daa,476.0849999999999
ae56e8b92f2c420f2834ec796dd8e17dd06a78ef,584.6650000000001
ad27dc2e4abe46dc8006ffd454d4a9d757e94495,524.1
c271d8f5e865b726973366eb1acb6eb530a39a29,541.2749999999999
462ebc6f18f85a16beebd8a63e718699aa93572e,408.71500000000003
e41c66eed02a9400e8bb1505ae636596a583d7d9,398.7950000000001
8ab92e2f6f4d494b69976e66304220f352d2ad9f,592.45
97d511faae7f1b529895edcc0801680941372c89,434.18999999999994
58543bdd88bbfce047f94c6024113f9c67443ccd,442.425
a8ff98be02bcfe5ee1b05b1750db420c784f10ea,479.41
43abfac89c4274d0247013b7f4a72ae44f40b690,651.6849999999998
c97f92f5a40287103a15825342c07c6934612f91,519.145
22568c4df5730d237a6d04638236b4a4275045b2,477.535
113ccbcb274b0f8954abd840d3b2dcd071607c48,420.41999999999996
e0fb4330b31139d54c03d4aabb28630bc8c04f2b,537.4950000000001
562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,428.76500000000004
d318cdf726e75a85fb06b76f0706d82a39d5f529,469.87000000000006
116e49b21d5e738a4c69465bf20533a7fd585387,548.71
c2be312fbf3fe56179cee4416c1ee84ade5f4106,417.36499999999995
9bdfb153d795b81949f9a5ef90748ab1fc30f40d,448.03999999999996
296f962d9811dc774920859f38e90711223aeb71,484.73000000000013
74079588e7f80c24c90c275c0753fff1b82fde04,456.9
98ea40f72dbdf492c2f9d72223ccb4e3b6909542,443.4549999999999
359af3a290a0542fe3bda2d0f711f6ac48ceaf59,392.05
b26072005ef6318e6365d49229cc4ca9f278a92a,718.39
81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,408.665
44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,393.71999999999997
6f6c43f2567f080b6cc85b120e03b4cb192888fe,521.0250000000001
d16ee29661d6438fd246ac1361551391316b3c93,439.75
ef88ba7bff10c3901a068763fd308ec0f669989f,524.8900000000001
fa7c7baed670c091595d5241ac60388158d865a3,438.215
4b1272abd1c223c6b3866738343d0d1a187bceee,471.78000000000003
9b3ba216b99a9facb99d291a24ba7f31f7c16d47,579.6099999999999
b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,712.16
85532a763d300142aa5730640d6557e951c9d5a5,457.16999999999996
1d0c6ccbedb71ac35c84230c2178b1e63121d981,437.215
548afb11f5558a98d60d15812ce420183be2384c,432.95
0df706507e7b9949fadee6ca5d133b6121dab638,384.04499999999996
273f728f72746a324f8edca20016b31ebdfc69c9,534.38
315664ca896144a5b09dd9fefa1118c077850632,497.495
2b16ff985a0e98893657e86f03e31a1b9cbb76b5,431.735
21fd3328af19163fa8b6aa5379c514cbb80aa40c,659.1
5fa5d2acc9f8a67fb4429935481b238e2bfc304f,564.73
991f7e20c95b8ccfe1e778cc46271298255ef03c,533.9350000000002
74fce1f1cb212c9bd565c567e67dd36c4c8f0195,672.3100000000001
15e213eeafccc2104b09e68d19bf0d319e6b3d23,461.25999999999993
1980b884a95091958fed36f2a25f4f67d951307a,446.875
85d8f06a32db9cc5355cf0697f01f6f72ee6990e,475.40500000000003
bd6f17903c51d67ddc4dfb0ae966e71d6d7de048,578.4
0d607b93f4fb2c0bc4a101d049aaa2afd95c2403,540.185
38322f95e4b41e66fe73b075cf7a85d8eb1f4078,788.5550000000001
17b5dd38279725f7bf42fd672087d34581aac7fc,488.75499999999994
8309b6e358182075fe70ff33ffb819491bf7dce4,506.29499999999996
18cc562b243cac2c8f6e88260ee7de9345e511da,479.355
b8574cdb72d7c948c3c536501930f4998cefc5f8,474.88
7ca98c72cdf85704e7b3a4380c875482b6ad82ec,562.865
642d4d14f3a42c4c70371c9e647d87c350756dfa,719.1899999999999
6047a4238c87b04f722c0bf2705289ab82c0ffd6,439.26000000000005
c2cbe6a23cc008611e77294497830f9e92e8bc97,701.3100000000001
8635319581b84dab491c5ebbb9f2527208044d6a,406.645
baa3231770de496cd7901551292411fcd175d6a5,440.075
4bf785c67b51c1b629cb1e3f2f3b977efebd9a05,383.46500000000003
4a2ab5dfbbfaa5c1aa85487050b2bb4f6f6e2229,428.9049999999999
9306c48c3b1941bdc4639843294326772caec025,541.655
4d911ccccddde4e30483e3f79293bc0c936176ea,563.6650000000001
c196ee2052027994534830c4326b3f636f1b74d2,465.485
915efb3607fea8a03fd1edb816c912cc537edb9b,531.715
ac1df349db67d05cd3b442fc71eec050caee4525,438.195
603c228e78a4706ed100c1c07c76ecc13288425d,425.775
118799dfc52115ba91843fd2c77400493a8c2720,556.23
23b99de44a07ea38f827ad0714169bae4bcc8711,523.6200000000001
895b5ffe20d0f0f2dda0c350b87b6f72519bd626,468.275
aec4c0beeb85804832670209b2184df3b3c600ce,445.94000000000005
1f92470fe8137bcc16059dff0384cde43e2db448,648.9200000000001
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,427.30499999999995
a62072894278c7e7aab0c7239d2ef25e259c9849,426.38
d4ea760a67ed0ba257c76fd9a197708642e8bc62,499.94000000000005
53e74317befbb39e2f5c738c306fc6d34aaa192c,506.355
2c9618dd62fda981e539fca57ee3be6b6de870ae,387.03499999999997
8500865acd482736233a43a6b616705bec5928dc,470.425
ff1e071446d5f6c03e9cf20cfe0476a4db8627ac,400.87
fe1d5e20196d946c045d658dbd81de762c858bba,507.53999999999996
6b1071436aa5429f5ca0f6603454282e572d5ec2,403.995
701b94e2722c3bccbd419973779c74cd901cbb49,539.425
e1e0f0d959f4966498b7cd1b8aabab29bd90c7f7,394.98
40272b7b6944953d19441f3d11db1ca6259036c7,464.535
3aa252c007ed0bbafa2ace65310083a6d48e6ebe,459.7
2da6c6fcffd9bd22e13a8717b62ad8b7eb4381e1,393.415
57aad26f657f508f28e7a4c7d8917a985a54b44f,423.6500000000001
61df053a75707ec0fd8e8cbe49f5bb79e7d20328,468.43
f212e61eadee0388447fd7aa71a63b5b231ec46a,438.28999999999996
e50870ccda7ec32760ee23f08e9c9dbf0288f47d,575.1899999999999
067c07859139fba60b96329bbba80fed79ed9535,567.0250000000001
7355cdb97afc51c0d4fb1895d407adc1a826130b,405.21999999999997
3c69a9f903494bc62eab1f114782bf8eb8380e95,450.65500000000003
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,411.04499999999996
f6b570f463b91beb332e1e5be09838dea7214790,392.30500000000006
cfa20d03b8d493eb00a3e91d3dd0f93573e625f7,584.275
23f42cbb61a06a505bc0fb98585945008f83f1cf,485.45500000000004
1b148ac62bb092fc8e1b5340ac12924dba7d3715,425.57
a714da15af9873f1ef20fae52901a9ac1d8ade35,474.41499999999996
6c45e7e2a9578ff4887d8bc05ca5ab4faed336ed,526.8300000000002
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,447.525
46eefba83d46b5adb275c69224fe09fb630d5358,543.595
f571bde7cea96e93003f7883f1b9850f96fe9c6a,465.37999999999994
e248d194082a8831734a6e3a34a58f6aaf5039d9,425.945
3490b0c6fb958daf5fb36d327ba17d34ed8abd90,471.37
eb43926f5b09278e6bf0d34a2440bc8670244656,510.98999999999995
893adc250ec2d94bf7fee352c7c17cb765d333b6,436.32
25ce5386c14ad7d2b09b2b8ea40f60a5bd83570d,422.07
21e7c065af2be78876ed12d2efa20420080f6275,440.88499999999993
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,425.5200000000001
972908d6e89a97159ccb1dd1d4892cb970cae6a2,451.68500000000006
685b9a65ae48916267ab7503f8f55a3a466abd77,593.42
8064c6c452997eb96ae79e2d5d3c348581e78b14,649.055
8605485ed65313a27e96f467456f1a53f1107500,470.32000000000005
768fc57d371dec37913eb51f11818650d83b7e63,488.63499999999993
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,437.6
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,480.01500000000004
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,386.46999999999997
b0d03f4d46aa50849796dd95473755112c1fe26b,422.93
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,454.175
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,452.31000000000006
28f15b94a9475a6ee13da565eca0c6afd162c4b8,445.5299999999999
1bceec9f2b9439b2ba4733e3527da7d5063df496,390.915
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,407.88000000000005
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,556.86
fc0624bcc7e605b2d20a3a16857675498491654e,461.355
6860ba98c2c65893de299e4755087d5d6b6a6033,432.735
4f2370175e8559143c43b30788b65260884ea2f9,462.88500000000005
837c933e6e8b380e440024abe3eb4ce9a7ad6315,463.39000000000004
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,452.32
1ebb9d6032291ece52576d2d08192d9b2b99f454,759.1800000000001
d958d954eecd475a0531335ec908bdaba301921e,440.7
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,428.60500000000013
3834a3cc23a38eccc9189e8bee7ee358b75fd635,411.88
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,434.9999999999999
9374367408d6d3a00bd23fafb447f0fe9800b278,418.59
c8cf85985775108a962f206bbc07f9b96edf577d,490.6549999999999
e4220a05813204f233d232a847cf24d60fc460c0,498.715
66a58d3b1020e10bb366884a26853f1d267bf42a,403.70500000000004
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,432.89
d084e1c3d7146dbef3c6481a96359948bf91d7db,454.49000000000007
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,509.78499999999997
261b29785844821814715b52511dbe7bc6905168,528.025
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,443.90500000000003
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,455.74000000000007
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,491.68999999999994
2aee59a8709e9bbf7de39903fe1172fd948e44c1,579.7549999999999
cf71722a9c4e583c4931ebc390cfe917e63e80c1,418.90999999999997
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,415.695
0e326387495f24745d2bc6110ac18f3580e56290,602.245
f94f945618e9047bdde48cc06cc7a6e0af719a37,418.495
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,447.32
580063acdd223dad07639900466c199c7ec6de6f,530.4850000000001
265f10f7456631dec2915feb97ca6b706d8afb34,417.36499999999995
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,555.9899999999999
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,461.68500000000006
7ff56884aabc69f1d8b14577a6407ac705d35620,392.77500000000003
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,562.7100000000002
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,417.51000000000005
424bdb568028c00e963fc710f7a31107978feb84,424.62999999999994
9fc249e4d6dece656c8796d34208d45dc535c3a7,491.715
827c808e5a3d17b81cd7cb9434f92b276416a39e,449.33500000000004
3b14b7a79a33800100b57153088a4658c2979c57,430.945
5916e2530308e5ce4602179367a5372a5f5135e2,435.35
a5880689fa0d7e2b80596a17c3f6a9e85439d398,448.03000000000003
c8cf5c4159c454809b801ea438db3974e8242c7b,497.14000000000004
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,661.88
68043cf6df7116c4fbe9e8c461155a79d1149997,514.475
ffbf2b9497516c22da904a5736fef527ba8b868f,435.6549999999999
5001def5a54c7352a7f5efe6ca553cddeca44e73,493.81000000000006
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,619.1850000000001
c57a918711e5f9909c06865804a1cc13ccb38936,470.395
d43c8bc37d22f63102d62317b61cbcdb1331054c,598.0999999999999
373440621611720645f51dbbada979c89bb14cd9,476.3
6cb9ea06bba586157fee26eb9d3642894fd55b43,427.0
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,469.87000000000006
36f872f6120d768d0659a8dc67903c0ebf85f7e1,401.3450000000001
9f9fc9c670143177022b7ea79292186768fb3849,410.06499999999994
fe8333dd7a48c2c6da19394b93e6413b2d969588,729.2499999999999
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,491.525
e7155d360d9614f96d8f28af8cebee412228e753,484.8
8bc5a02113c1d872fd3d7c745df40e622400e51a,688.745
e3674c21fa2357713f79e3e228580d7a772c62ca,523.78
9aa4a411cd914b73b9d2843d50f7796dad1c0969,401.4
061ec45bddd19204b4ed9e1cc794b116aaffcd97,691.79
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,473.35
83400bcebb04d1605ad7d37568b1bf4bde04b494,422.28999999999996
54899865c8bed8eb4d54c8d4c8ae09a30864290c,694.595
63e7e834e16f11029f62736780b3a101cac5e5f8,557.01
dc7a06efb8feb5e397b1d57d5478e2965322e80e,466.56499999999994
8ba8d9f7e4d980b58556226d906e2236659cda4f,385.62
ef52f1830fe4acb0d7ce223353a239b3fac81925,410.49500000000006
873ca0475258c0454ff969ff7f8b779c30729f48,438.195
43d7bd465f67853f09b8ea211afa8cba29d6452a,424.11499999999995
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,420.94000000000005
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,514.7450000000001
49a9e7f2baa21147daed25a03be27ef0d785cdaf,407.515
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,609.4849999999999
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,579.985
c57e5c73a18d895c0d10f18f4ca74d5073c16698,569.505
291eda98ff5f826d1adeec3ce1efc385ece76e7c,401.05000000000007
a976f1e8f9ba929071999ca384edb2f2bd0e0026,431.16499999999996
601eb56c4870e7f3ce567bef879997434fab6978,416.275
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,475.8950000000001
8d2007f35400585b1a23535658a56e3f56deae16,623.365
504fb778c3000f0f74c49d28a157ef535df7b26e,481.695
41486a1936312d298dd64860a5d146bbe6e1f6ad,428.4
eaf79174460e09e7653d588de06f97e1bbd42138,474.09
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,380.985
2181b6cd1a507e4be28b56bc22a49fc0c508891f,472.28000000000003
cfcaab878786f9216a4d8433f2a46bad9276aee4,429.52
1b24de7ad1184ad4a97f373e876b96eea61c6b17,542.175
62add403579d50fbee420593bd16447b10679b89,452.76000000000005
e00b16108ae0577000f16ced5a92205b35879b17,415.10999999999996
3c4914af467ac58e125a45a078ab6cd43e13b655,421.725
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,431.62999999999994
df7d7db821755b6e9a024a3cebe06b8155d9c708,449.895
8134453bc66345ba09033fc2118df694fa6a5299,440.41999999999996
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,518.7650000000001
b04d55df23021bca201b74ffe2e63ea7f2449877,478.5250000000001
3f318550fb1494cc6160d1e031ae29ac2fc065aa,429.485
c7cc0461b2c741ae81ee815a975dc6b9e514875c,474.76500000000004
af6c4e9ec5b12de767977306416bd0d9447d310d,434.96000000000004
7b309e8114f95274ac95aad6697df953fce1d861,440.46999999999997
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,413.485
adcb305091a3f8b4a9771362caaae7d2b39465c2,453.39
3b08ec5615162eeef39ddf97c305601f8d6be53c,661.375
dd8bf6ed8a7291b0bac35478a7d4812939478898,464.555
298c9c61c87385c00c8eaa4192d153a8d059e411,496.125
64449fe7c928f02f796c5b0d527c681b537f7859,467.605
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,600.51
f0d08da594cee151c351acda8e05cedb7aa8f2e6,538.3950000000001
cd2030092aacaa9580845fc92189ad3bc1a88129,418.495
1372e1ae0bd729de3f59baae76f62b02b73b21ac,449.755
3a74629fd3af085f644ada2fd31359de263dc95d,464.3800000000001
c5c4d066740c70017879a186e3df0b148edb1785,421.14
93622845055ef268067ee6964763aff9683e8360,412.28499999999997
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,417.93
7e760b93b2a189673c81aff7015aca45b4f50f3e,451.575
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,411.04499999999996
04013eb3b9f5e047e3c384cbc124d6be434890c1,418.985
da0d4b43fd0c5896ab67944d72aa269aa842668e,591.805
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,438.88
bf751d79db8096cf876ac75002003bf2a7da2035,402.745
726af52ecc5309864376cfbb79843e4d9bc67eb0,535.1199999999999
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,468.285
9cb5797ed8f7ede425ba307f769774b42460774c,448.70500000000004
ac75c3f733f769455017ffdcf9b4ef75af3f853b,403.995
8c408798149631973f52a14f363b604349f3425d,632.8749999999999
b04c28955fd0f07bf69fc01d69aed8d166814b31,420.2900000000001
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,439.95
fa2603e1077c05493a48a74c6365a8d938b9bb58,493.4150000000001
0432abb93e94758393c78d674c53761c8e7547b2,416.64
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,494.15999999999997
40e4c903604e672a031abf55a0e9d0be2499e19d,533.785
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,537.065
ae275ec587fa99cbc535a14b099e9a53418ad6f5,640.3700000000001
a40bcb038126e8fcc18613587d349c451b17495e,628.04
9b19bbaedd6ecaef988bef930c5793119b19dc00,502.1800000000001
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,446.775
46ef075a91ce3096159d24ef137e502955a2e92a,467.525
0fd2ebb2cba41467a2f1f064879e27c14671db11,470.8
1a4a64788e42e62aebaf976e118e4312f271be20,558.5500000000001
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,503.24000000000007
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,436.64
d920d310fa85f5d607cddd3f366d1fb4901372da,449.05
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,420.2900000000001
ba01e15e5a2f24d0dd9b724618655a329ad61213,415.8
dbeac2f05498472ec708163898309999efef03f2,380.89500000000004
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,567.2349999999999
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,438.03999999999996
825b9a5eb0d8725082051b41e082aed01dc9be7e,394.0200000000001
67d77c90ad21e26bfc94677547f6910b01dc1d32,423.285
74271d115ce6ed32aa2aa834385200a606c62bce,381.255
6efd349903f7b391b6f920cc76de7b507258a8c9,433.92999999999995
c0934de7b64b1ea909ce77c97580606e18936874,567.035
f81906feca10f1eeb5153e9f662a06040dc795c9,570.2750000000001
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,447.59499999999997
2ad02e38865830766bb87531dcb154852364eb39,456.14
f986cc713f62755c8e4e47a388f9775fe2f46b40,421.61500000000007
143481c553f2f07d71a7b02d4364cf716eb213c3,481.975
7c2c0ca131808098924fa3305efe67029c95e527,506.62
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,406.925
cd532929efcd6be773ba62fc83c631a77eb24e94,713.28
64a70bc39c408304ecb8e572765315a3896ff833,488.23499999999996
5573caf7f47589820461e64565f85c11bf9f122b,464.3800000000001
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,680.055
e7f989fad23aa525007003e7d1382ae56c9947f5,452.33500000000004
44b8f6f734d554fec0da2e60da8d27868798c802,482.57499999999993
34d6082a74330b3f5bc565fc573674afaa03f661,768.655
d25c087f96c3997d6328b953d4a710d27ef5838a,500.39499999999987
